user_id,join_date,country,device_type,subscription_type
u306636,2020-07-18,UK,Android Phone,free
u450452,2023-09-06,UK,Windows,free
u625206,2021-01-28,UK,iPhone,enterprise
u781802,2020-07-31,AU,iPad,basic
u954151,2022-08-07,US,Windows,free
u528672,2021-04-01,FR,iPhone,premium
u879228,2020-04-15,AU,Android Tablet,free
u663114,2021-07-16,US,Mac,free
u457554,2023-01-08,JP,iPad,free
u201066,2021-03-17,UK,iPhone,premium
u335110,2021-01-08,AU,iPad,free
u523854,2022-09-15,CA,iPad,basic
u814944,2023-02-07,AU,Mac,basic
u546726,2021-10-08,JP,iPhone,basic
u882743,2022-02-21,US,iPad,basic
u517715,2022-07-08,DE,Mac,basic
u673102,2021-09-28,MX,Android Tablet,enterprise
u347630,2021-03-08,BR,iPhone,enterprise
u066689,2020-11-06,AU,iPad,enterprise
u459657,2022-07-25,JP,Android Tablet,free
u310271,2022-02-21,US,Windows,premium
u147475,2021-08-03,US,Windows,basic
u382402,2020-12-19,DE,Android Phone,free
u639876,2021-08-22,JP,iPhone,free
u901237,2021-04-22,UK,Mac,basic
u281531,2020-09-21,AU,iPhone,free
u159614,2020-03-03,IN,Mac,free
u364106,2023-04-11,DE,iPhone,basic
u218519,2023-07-14,IN,Android Tablet,enterprise
u690079,2021-10-28,MX,Android Tablet,free
u856010,2020-07-07,DE,iPad,basic
u206146,2021-05-29,BR,Windows,premium
u009475,2023-05-02,UK,Android Phone,enterprise
u600306,2020-02-08,IN,iPhone,basic
u901038,2021-05-17,MX,Android Tablet,basic
u974929,2020-01-19,MX,Android Tablet,premium
u705153,2022-12-23,DE,Windows,free
u751550,2022-12-29,DE,Windows,basic
u901277,2023-11-10,CA,Windows,enterprise
u507206,2020-01-20,JP,Android Tablet,free
u005152,2022-01-09,US,Android Phone,premium
u520592,2022-11-01,BR,Android Phone,premium
u481577,2020-06-05,MX,Android Phone,premium
u461336,2020-12-05,JP,Windows,premium
u491763,2023-12-28,BR,Mac,premium
u740123,2020-02-16,DE,Android Tablet,basic
u166419,2022-03-25,MX,Windows,premium
u767129,2022-07-01,AU,Windows,enterprise
u894351,2022-07-30,FR,iPad,enterprise
u236745,2020-10-25,FR,iPhone,enterprise
u934250,2020-09-06,US,iPhone,premium
u074199,2021-03-12,JP,Android Phone,premium
u034000,2021-06-01,IN,Windows,enterprise
u769919,2022-10-15,FR,Windows,free
u835191,2023-05-01,BR,Windows,enterprise
u758217,2022-07-17,FR,Windows,basic
u576333,2022-04-27,BR,iPhone,enterprise
u156096,2020-04-09,AU,iPhone,basic
u898890,2022-08-16,BR,Android Tablet,free
u928512,2021-02-10,BR,iPad,basic
u576096,2021-03-21,UK,Android Phone,premium
u203714,2022-12-02,MX,Windows,basic
u835149,2021-04-07,JP,Mac,premium
u254504,2022-10-15,US,Mac,enterprise
u194697,2021-09-01,CA,Windows,free
u880657,2020-02-13,DE,iPad,enterprise
u821268,2023-05-28,UK,iPhone,enterprise
u745772,2020-12-19,US,Android Phone,basic
u088645,2021-11-16,AU,Windows,basic
u137779,2020-12-18,US,Mac,basic
u145033,2020-08-10,BR,Mac,enterprise
u098702,2020-01-24,IN,Android Phone,premium
u878244,2021-11-14,BR,Mac,free
u176988,2022-11-28,JP,Windows,premium
u344590,2022-04-23,FR,Android Phone,enterprise
u685750,2020-06-26,CA,Android Phone,enterprise
u564435,2021-10-24,CA,Android Phone,free
u750485,2023-04-19,IN,iPad,enterprise
u175491,2022-04-03,DE,Mac,enterprise
u601561,2022-06-19,MX,iPhone,free
u883013,2022-12-16,CA,Mac,enterprise
u817778,2021-02-17,AU,Android Phone,enterprise
u003644,2021-12-04,DE,Mac,basic
u270300,2022-05-22,BR,iPad,premium
u228073,2022-04-13,US,Mac,premium
u007641,2021-09-03,BR,Android Phone,premium
u006911,2022-01-31,AU,Android Phone,enterprise
u607356,2023-05-21,JP,Android Phone,basic
u986639,2021-09-24,CA,iPhone,free
u886084,2022-06-29,MX,iPad,free
u317444,2023-07-12,US,iPhone,enterprise
u999706,2021-06-22,MX,Android Phone,free
u430420,2021-05-17,IN,iPad,basic
u257509,2021-03-13,IN,iPhone,enterprise
u080084,2021-12-31,FR,Mac,basic
u054487,2021-06-28,FR,Android Tablet,premium
u704414,2021-02-18,CA,iPhone,basic
u679451,2021-12-01,AU,Android Tablet,free
u742581,2021-03-11,DE,Android Phone,premium
u298057,2022-02-28,JP,Android Phone,basic
u591625,2022-02-02,IN,Android Phone,basic
u589462,2022-04-01,US,Mac,basic
u408722,2022-07-11,CA,iPad,premium
u716545,2023-10-06,JP,iPhone,basic
u842257,2020-09-21,DE,Android Tablet,free
u263311,2020-06-05,UK,Mac,enterprise
u394783,2023-12-20,MX,Mac,enterprise
u724134,2021-04-03,CA,Android Tablet,free
u824322,2020-10-02,FR,iPhone,free
u483436,2021-05-03,BR,Android Phone,free
u718025,2021-08-31,JP,Android Phone,free
u936279,2021-11-29,BR,iPad,basic
u410437,2021-02-03,UK,Mac,premium
u117945,2023-09-24,FR,Mac,free
u461401,2022-08-08,UK,Windows,enterprise
u823063,2020-06-01,DE,Android Phone,premium
u298664,2022-01-01,AU,Windows,free
u446130,2021-02-02,JP,Mac,premium
u103700,2023-06-06,MX,iPhone,enterprise
u181391,2021-04-08,DE,iPhone,basic
u297499,2022-09-12,US,iPhone,free
u887123,2020-08-13,BR,iPhone,premium
u712884,2022-03-25,UK,Android Tablet,free
u273759,2022-12-26,US,Windows,premium
u594020,2023-09-12,DE,Mac,free
u386233,2021-01-30,IN,Mac,basic
u548017,2023-09-08,UK,Mac,premium
u197022,2022-07-12,AU,iPhone,basic
u244060,2023-01-31,IN,iPhone,basic
u496631,2020-04-06,CA,Android Tablet,enterprise
u047347,2020-09-10,DE,Android Phone,basic
u323751,2023-11-02,CA,Android Phone,premium
u123509,2023-10-23,JP,iPhone,free
u399439,2022-02-01,CA,iPhone,basic
u314412,2021-03-10,UK,Android Tablet,basic
u962048,2021-08-19,FR,Android Phone,enterprise
u650732,2021-06-01,BR,Android Phone,basic
u890933,2020-03-15,DE,Mac,basic
u040082,2023-03-22,BR,Android Phone,basic
u245384,2020-04-20,IN,Android Tablet,premium
u283283,2022-04-30,US,Android Phone,free
u538254,2020-01-16,UK,Android Tablet,free
u411646,2023-11-01,UK,Android Phone,enterprise
u568815,2023-11-27,JP,Mac,free
u259359,2020-03-10,AU,iPhone,basic
u913394,2021-05-14,DE,Mac,basic
u017631,2020-04-17,JP,Windows,free
u184051,2023-06-15,JP,Android Tablet,free
u951208,2022-03-15,MX,Android Tablet,free
u160070,2023-08-05,MX,iPad,basic
u045808,2022-03-24,CA,Android Tablet,enterprise
u323545,2022-05-06,JP,Windows,enterprise
u098686,2022-10-28,JP,iPad,premium
u088890,2023-02-03,AU,iPad,premium
u954095,2021-12-10,AU,Android Phone,enterprise
u775834,2020-10-01,MX,Android Phone,premium
u124662,2023-01-23,AU,iPad,premium
u069528,2021-03-06,BR,Windows,basic
u062695,2020-05-30,MX,iPhone,enterprise
u406657,2020-10-22,IN,Mac,free
u053503,2021-12-13,JP,Android Tablet,free
u287591,2021-02-24,IN,Windows,free
u287366,2020-01-11,IN,Android Tablet,premium
u460793,2020-08-20,US,Android Phone,enterprise
u891461,2021-10-27,US,Android Tablet,basic
u865563,2021-10-25,CA,Mac,premium
u307387,2022-10-11,UK,Windows,free
u024900,2020-02-12,MX,Windows,basic
u747006,2023-04-02,US,Mac,enterprise
u304785,2022-06-12,JP,Android Tablet,enterprise
u513154,2020-03-20,FR,Android Phone,basic
u474928,2023-08-16,MX,iPad,basic
u906669,2021-11-20,US,Android Tablet,basic
u892439,2021-07-19,AU,iPhone,basic
u799946,2023-05-10,AU,Windows,free
u696770,2021-12-26,UK,Android Phone,free
u342033,2021-02-03,BR,Windows,enterprise
u457292,2022-05-21,IN,Mac,basic
u901389,2021-08-22,DE,Mac,free
u750372,2020-05-14,DE,Android Tablet,premium
u703291,2020-08-12,JP,Windows,free
u615936,2023-06-11,FR,Mac,enterprise
u104364,2021-07-25,AU,Mac,enterprise
u258438,2020-07-30,UK,iPad,free
u169796,2020-06-30,JP,iPhone,enterprise
u101183,2022-01-26,JP,Android Phone,basic
u032063,2020-09-07,FR,iPhone,premium
u762162,2020-03-27,JP,Android Phone,basic
u527833,2021-06-12,DE,Android Phone,enterprise
u773177,2021-10-27,FR,Mac,free
u313094,2020-05-18,BR,Android Tablet,enterprise
u662806,2022-09-09,DE,iPad,basic
u252367,2023-06-27,AU,Mac,premium
u323392,2020-06-05,BR,Mac,premium
u089810,2021-06-29,DE,Mac,enterprise
u779728,2023-01-04,UK,iPhone,basic
u263213,2021-05-30,BR,Android Tablet,premium
u768180,2022-12-22,AU,Windows,premium
u437336,2022-02-27,BR,iPad,enterprise
u516739,2021-09-19,FR,Android Tablet,enterprise
u853848,2023-08-10,FR,iPad,premium
u050087,2022-06-04,CA,Android Phone,free
u376163,2022-08-16,BR,iPad,free
u428283,2020-10-25,MX,Mac,premium
u897469,2022-06-03,CA,Windows,basic
u281911,2022-04-05,DE,Mac,free
u216666,2020-12-04,CA,iPad,basic
u117264,2022-03-25,JP,Windows,premium
u435052,2023-08-04,US,Windows,free
u174786,2021-03-06,FR,iPad,enterprise
u795938,2023-08-14,AU,Windows,enterprise
u880495,2020-04-18,JP,Android Phone,premium
u301637,2021-03-27,US,Android Phone,enterprise
u813671,2022-03-27,AU,iPhone,premium
u165549,2023-08-05,BR,Mac,premium
u913599,2023-07-21,BR,Android Phone,basic
u238479,2022-09-30,DE,Windows,free
u245029,2023-06-08,US,Mac,premium
u143074,2022-12-25,UK,Windows,enterprise
u828358,2020-04-29,AU,iPhone,basic
u132642,2023-12-31,IN,Android Tablet,enterprise
u766054,2020-12-31,FR,iPhone,basic
u782073,2022-01-26,MX,Windows,basic
u089386,2021-07-04,DE,iPhone,basic
u016429,2022-08-08,UK,Mac,premium
u309599,2021-07-02,CA,Android Tablet,enterprise
u931772,2022-04-01,CA,Android Phone,basic
u299416,2023-04-15,AU,iPad,premium
u227714,2020-10-03,CA,Mac,free
u583130,2023-07-22,CA,iPad,premium
u213738,2021-03-21,DE,Android Tablet,basic
u783982,2020-03-29,MX,Windows,basic
u776695,2022-04-26,JP,iPhone,free
u234843,2023-08-18,IN,iPhone,basic
u394909,2020-02-29,JP,Windows,free
u768775,2020-05-22,AU,iPad,basic
u102208,2021-03-17,UK,Android Tablet,premium
u160830,2023-11-20,UK,iPhone,enterprise
u038476,2021-12-31,JP,Windows,enterprise
u383142,2021-09-26,CA,Android Tablet,free
u204141,2022-02-05,AU,iPhone,free
u344773,2023-06-02,JP,iPhone,basic
u194475,2020-05-18,MX,Mac,premium
u100964,2023-06-15,CA,iPad,free
u606477,2021-12-28,CA,iPad,free
u530214,2021-05-02,UK,Android Phone,premium
u860099,2021-04-01,CA,Android Phone,premium
u548836,2020-09-17,CA,Android Tablet,basic
u467017,2020-10-03,AU,iPad,enterprise
u722471,2021-12-26,BR,Mac,basic
u274183,2023-04-12,AU,iPhone,premium
u774714,2023-04-24,CA,iPhone,basic
u139901,2022-12-19,MX,iPad,free
u596469,2022-05-17,JP,iPhone,free
u739179,2022-04-30,UK,iPad,basic
u508798,2021-12-18,UK,Android Tablet,premium
u299380,2023-01-14,UK,Windows,basic
u254271,2023-01-25,FR,iPad,enterprise
u920353,2020-04-02,AU,Android Tablet,enterprise
u211286,2023-04-15,US,Windows,free
u276576,2023-11-27,MX,iPad,free
u106544,2021-11-07,CA,iPhone,basic
u437129,2022-04-24,IN,Android Phone,premium
u891271,2022-02-03,BR,iPhone,enterprise
u071523,2021-04-22,US,Windows,free
u874525,2020-11-22,AU,Windows,enterprise
u763460,2020-08-09,DE,iPad,premium
u791333,2020-09-22,MX,iPhone,basic
u358421,2023-06-19,JP,Android Phone,free
u259792,2020-02-12,FR,iPhone,basic
u813443,2020-09-04,DE,Android Phone,enterprise
u755572,2023-03-19,BR,iPhone,free
u143534,2020-04-25,UK,Android Phone,free
u821729,2022-06-04,JP,Mac,basic
u437726,2023-04-23,IN,Windows,enterprise
u986713,2021-08-01,CA,iPad,free
u954538,2020-07-28,BR,Android Tablet,basic
u150226,2021-11-25,BR,iPhone,basic
u015273,2020-08-21,DE,Android Tablet,enterprise
u763935,2022-08-17,MX,iPhone,enterprise
u449536,2022-07-14,UK,Android Tablet,free
u552665,2021-05-10,AU,iPad,enterprise
u857686,2023-06-30,FR,iPad,basic
u067401,2023-03-12,AU,Android Tablet,enterprise
u705712,2020-10-04,DE,Android Phone,premium
u655294,2021-08-14,US,iPad,premium
u157159,2020-08-30,BR,Mac,premium
u033040,2022-03-02,MX,Mac,basic
u099932,2020-06-25,JP,iPad,free
u452938,2021-05-20,DE,iPad,premium
u970568,2023-02-20,FR,Mac,basic
u515755,2022-11-13,IN,Android Phone,premium
u702852,2023-11-16,DE,Android Phone,free
u354271,2021-03-26,JP,iPhone,premium
u018477,2023-08-10,DE,Android Tablet,enterprise
u009458,2023-03-25,DE,iPad,free
u134441,2021-08-14,CA,Mac,premium
u064844,2022-11-20,AU,iPad,free
u226812,2023-08-07,MX,Windows,premium
u604589,2021-05-09,UK,Mac,basic
u763546,2022-06-29,UK,Mac,enterprise
u024892,2020-07-03,JP,iPad,basic
u599786,2022-09-26,DE,Android Phone,premium
u675736,2023-05-24,AU,Android Tablet,enterprise
u178115,2022-12-31,CA,Mac,basic
u127628,2023-09-15,UK,iPhone,free
u676561,2020-01-10,CA,Android Tablet,enterprise
u152285,2020-05-23,AU,Windows,premium
u981258,2021-05-29,IN,Windows,basic
u371571,2022-08-07,IN,Android Phone,enterprise
u265323,2021-04-27,CA,Mac,premium
u705044,2023-06-08,UK,iPad,free
u908201,2020-04-08,FR,Windows,enterprise
u907057,2022-11-14,DE,Android Tablet,basic
u657375,2021-07-06,BR,Android Tablet,enterprise
u279472,2021-07-06,US,iPad,free
u410885,2023-07-14,JP,Android Tablet,basic
u453596,2023-07-31,BR,iPhone,free
u804699,2022-03-20,FR,iPhone,enterprise
u293682,2021-12-06,IN,iPad,premium
u724134,2023-08-29,US,Android Tablet,basic
u926369,2021-10-24,DE,Android Tablet,premium
u395085,2023-07-23,AU,Android Phone,free
u164090,2021-01-16,JP,iPhone,free
u701907,2023-10-22,CA,iPad,basic
u904723,2022-06-19,CA,iPad,free
u012102,2020-07-07,JP,iPad,premium
u894444,2020-02-17,AU,Mac,basic
u894849,2021-03-03,AU,Windows,basic
u170185,2022-03-15,AU,Android Tablet,free
u331582,2021-12-23,UK,iPad,enterprise
u440019,2021-07-05,UK,Mac,free
u670770,2023-09-12,BR,iPhone,premium
u519898,2022-01-08,UK,iPad,free
u432027,2021-02-24,CA,Android Tablet,basic
u369873,2022-01-07,CA,Android Phone,premium
u124860,2021-11-30,IN,iPad,basic
u393658,2021-07-02,US,Android Tablet,premium
u694102,2020-05-24,UK,iPad,basic
u235641,2022-12-12,CA,Android Tablet,premium
u464450,2021-06-26,MX,Android Tablet,enterprise
u096659,2023-01-03,BR,iPhone,free
u040380,2023-12-09,MX,iPhone,enterprise
u147335,2020-11-15,US,Android Tablet,basic
u974412,2023-11-25,AU,iPad,free
u658041,2023-05-09,BR,Mac,premium
u869634,2021-03-12,FR,Mac,free
u618735,2021-02-02,FR,Android Tablet,enterprise
u834342,2022-07-24,FR,Windows,enterprise
u032604,2023-06-19,UK,Mac,basic
u381285,2022-10-16,US,Android Phone,free
u780668,2023-02-12,BR,Android Phone,free
u606866,2021-07-21,MX,Windows,enterprise
u716072,2020-01-29,CA,Android Tablet,free
u814260,2020-03-10,FR,Mac,basic
u721686,2020-03-06,US,Android Phone,enterprise
u693980,2022-07-17,MX,Windows,basic
u770251,2022-11-27,CA,Windows,premium
u673639,2020-05-15,UK,Android Phone,premium
u100193,2023-11-11,IN,Android Phone,basic
u690882,2022-01-26,US,Android Tablet,enterprise
u667437,2021-08-05,UK,Mac,free
u601417,2023-01-25,US,iPad,free
u518847,2022-03-30,IN,iPhone,enterprise
u259990,2023-07-30,US,Windows,basic
u201586,2020-03-04,US,Android Phone,basic
u263416,2023-05-30,AU,iPhone,basic
u896276,2021-02-03,DE,iPhone,basic
u473293,2020-10-31,JP,Mac,enterprise
u115338,2023-12-24,JP,Mac,free
u710643,2022-02-18,BR,Mac,enterprise
u232202,2020-12-17,FR,Android Phone,enterprise
u240684,2020-10-26,FR,Android Phone,premium
u118230,2021-03-12,BR,Android Phone,premium
u636184,2023-08-14,UK,Android Tablet,enterprise
u305334,2020-11-10,IN,Mac,basic
u934238,2021-06-24,UK,Android Phone,basic
u184922,2023-05-24,IN,Android Tablet,free
u951118,2020-10-12,FR,Android Phone,basic
u592566,2022-05-30,CA,Android Phone,basic
u579631,2021-11-06,IN,Android Tablet,free
u615507,2023-06-18,DE,iPhone,enterprise
u922359,2021-02-03,AU,Android Tablet,enterprise
u087511,2021-03-14,FR,Windows,premium
u001751,2022-06-14,FR,Android Phone,basic
u861425,2020-11-08,IN,Android Tablet,basic
u702975,2022-09-12,DE,Android Phone,free
u733685,2020-10-15,UK,Mac,enterprise
u359969,2023-03-22,JP,Windows,basic
u776174,2022-09-12,DE,iPhone,premium
u260736,2023-12-13,BR,iPhone,enterprise
u402240,2023-02-03,FR,Android Phone,enterprise
u438596,2021-08-26,IN,Android Tablet,basic
u451126,2023-08-24,JP,Windows,free
u382856,2022-07-03,MX,Android Tablet,enterprise
u866352,2020-07-11,CA,Android Phone,premium
u041480,2021-05-25,MX,iPhone,enterprise
u552854,2020-10-13,MX,Android Phone,free
u769531,2020-03-17,DE,Mac,enterprise
u146988,2020-02-13,CA,Windows,free
u138427,2022-02-02,CA,Mac,enterprise
u777741,2020-07-03,JP,iPad,premium
u579846,2022-02-11,IN,Android Tablet,basic
u585972,2022-12-24,DE,Android Tablet,premium
u783372,2020-08-23,US,iPhone,basic
u123572,2021-07-04,JP,iPhone,basic
u698385,2023-12-09,IN,iPhone,basic
u257850,2020-06-26,IN,iPhone,enterprise
u136719,2021-11-11,IN,iPhone,free
u604857,2023-06-23,UK,iPad,premium
u210747,2021-05-08,JP,Android Tablet,basic
u615624,2020-10-11,UK,iPhone,basic
u418593,2021-06-04,DE,iPhone,free
u925365,2021-02-01,BR,Mac,basic
u835763,2021-10-02,BR,Android Tablet,basic
u711280,2021-01-25,DE,iPhone,enterprise
u464282,2023-01-20,AU,Android Phone,enterprise
u678921,2023-05-24,DE,Android Tablet,basic
u070603,2020-10-19,CA,iPad,free
u320755,2021-04-23,BR,Android Phone,premium
u910338,2022-11-03,FR,iPhone,premium
u483331,2021-12-02,AU,Android Phone,enterprise
u957251,2020-02-09,IN,Android Phone,premium
u147942,2023-07-08,UK,iPad,enterprise
u356440,2023-01-19,DE,Android Phone,premium
u492972,2022-02-02,MX,iPhone,premium
u130149,2023-06-29,JP,Windows,basic
u741311,2021-12-31,US,Windows,free
u696861,2022-05-26,BR,Android Tablet,enterprise
u357967,2023-11-17,AU,Android Phone,free
u728323,2021-09-01,MX,Windows,premium
u906027,2022-11-07,BR,iPad,premium
u871543,2020-12-04,UK,Android Phone,basic
u916458,2023-10-10,DE,iPhone,basic
u840745,2022-10-31,AU,Windows,free
u684473,2023-06-30,UK,iPad,free
u943088,2023-11-16,FR,Windows,premium
u007111,2023-05-20,AU,Mac,free
u989880,2023-10-21,US,Windows,free
u719982,2022-06-28,FR,Android Tablet,premium
u419059,2020-06-04,BR,iPad,basic
u726751,2023-12-10,JP,Windows,basic
u864402,2021-10-22,US,Mac,basic
u807954,2022-04-08,JP,Android Tablet,enterprise
u413792,2020-11-04,JP,Android Tablet,premium
u557938,2021-10-07,MX,Windows,enterprise
u384625,2020-12-12,IN,Android Phone,free
u875890,2021-02-23,US,Windows,premium
u537001,2021-09-01,US,Android Phone,free
u833191,2021-09-23,IN,Windows,premium
u275354,2020-03-10,MX,Windows,enterprise
u549861,2022-10-06,BR,Windows,enterprise
u018518,2021-03-02,BR,Android Phone,premium
u378054,2022-12-11,JP,iPad,enterprise
u184622,2022-12-12,MX,Mac,free
u151049,2023-02-07,JP,iPad,free
u410134,2022-07-05,IN,Android Tablet,basic
u398794,2022-09-18,DE,iPhone,free
u972758,2022-11-08,DE,Android Phone,basic
u867087,2023-01-08,FR,Android Tablet,premium
u265211,2021-03-09,BR,Mac,premium
u163597,2023-11-15,US,Android Tablet,premium
u801337,2023-10-04,AU,Android Tablet,premium
u968778,2022-12-28,FR,Android Phone,enterprise
u988118,2020-11-28,MX,Mac,premium
u398373,2020-08-29,IN,Windows,free
u292082,2022-08-03,AU,Mac,enterprise
u051865,2022-03-22,AU,Windows,free
u114172,2022-04-06,FR,Windows,basic
u494250,2021-07-05,JP,Android Tablet,basic
u112325,2023-09-14,CA,Windows,basic
u926730,2021-08-10,JP,Android Tablet,free
u932387,2022-08-07,CA,iPhone,enterprise
u758737,2023-09-15,BR,Android Phone,basic
u464175,2023-08-30,UK,iPad,enterprise
u253179,2021-07-05,UK,Android Tablet,basic
u427869,2022-08-26,CA,Android Phone,basic
u195140,2022-03-31,AU,Mac,enterprise
u570173,2020-02-18,JP,Mac,premium
u702999,2022-02-07,JP,iPhone,premium
u160981,2022-07-12,FR,Windows,enterprise
u786975,2021-04-03,MX,Android Phone,enterprise
u384833,2023-05-23,US,iPad,enterprise
u623344,2022-05-26,DE,iPhone,basic
u250352,2023-04-21,MX,Mac,premium
u829175,2021-09-26,MX,Android Tablet,free
u177045,2021-07-01,UK,Mac,free
u001392,2021-05-30,DE,Android Phone,premium
u105429,2020-03-15,DE,Android Tablet,enterprise
u055505,2023-08-05,BR,iPhone,basic
u745974,2020-04-29,FR,Android Phone,free
u636048,2022-09-30,FR,iPhone,premium
u928293,2022-02-02,CA,iPhone,basic
u767129,2023-02-09,JP,iPhone,basic
u671250,2022-09-18,IN,Android Phone,enterprise
u152354,2020-09-27,US,Mac,premium
u569325,2023-04-12,BR,Android Phone,free
u107191,2021-05-17,BR,Windows,free
u490877,2020-09-10,JP,iPhone,basic
u254883,2023-03-20,US,iPhone,basic
u549453,2022-06-13,DE,Windows,basic
u683656,2021-11-03,FR,Android Phone,free
u838380,2023-02-07,US,iPad,free
u360213,2020-11-21,AU,Android Tablet,premium
u832075,2023-02-10,MX,Mac,free
u608255,2020-11-27,AU,iPad,enterprise
u283086,2023-12-12,AU,Android Phone,free
u783838,2023-09-10,BR,iPad,basic
u496668,2023-09-02,FR,Android Phone,enterprise
u785492,2023-05-18,MX,iPad,enterprise
u079117,2020-03-04,MX,Windows,basic
u166320,2021-07-07,FR,iPhone,premium
u725522,2022-07-22,AU,iPad,free
